1 filter(s) applied: Color is exactly Green,
company_domain,company_id,product_id,product_title,min_current_price,max_current_price,avg_current_price,avg_full_price,avg_discount,sales_volume,sales_volume_upper_bound,sales_volume_lower_bound,sales_revenue,sales_revenue_upper_bound,sales_revenue_lower_bound,rate_sold,sell_through_rate,review_count,avg_rating,key_phrases,colors,matched_variant_count,total_variant_count,product_first_seen,product_url,image_url,
www.aloyoga.com,1004856,9092863164775,5" Adapt Running Short - Desert Sage,78,78,78,78,0,815,902,728,63570,70309.2,56830.8,29.107143,0.740909,0,,,Green,5,5,2026-03-11,https://www.aloyoga.com/products/m6141r-5-adapt-running-short-desert-sage,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092863164775_20260314.png,
www.aloyoga.com,1004856,9092862869863,Repetition Jogger - Olive Tree,128,128,128,128,0,496,594,398,63488,75968,51008,41.333333,,0,,,Green,5,5,2026-04-08,https://www.aloyoga.com/products/m5251r-repetition-jogger-olive-tree,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092862869863_20260411.png,
www.aloyoga.com,1004856,9092863197543,7" Conquer React Performance Short - Desert Sage,68,68,68,68,0,895,988,802,60860,67129.6,54590.4,31.964286,0.721193,0,,,Green,5,5,2026-03-11,https://www.aloyoga.com/products/m6131r-7-conquer-react-performance-short-desert-sage,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092863197543_20260314.png,
www.aloyoga.com,1004856,9092863263079,7" Repetition Short - Olive Tree,78,78,78,78,0,762,934,590,59436,72789.6,46082.4,63.5,,0,,,Green,5,5,2026-04-08,https://www.aloyoga.com/products/m6154r-7-repetition-short-olive-tree,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092863263079_20260411.png,
www.aloyoga.com,1004856,9092859068775,ALO Vapor Crewneck Short Sleeve - Olive Tree,68,68,68,68,0,857,1029,685,58276,69938,46614,71.416667,,0,,,Green,5,5,2026-04-08,https://www.aloyoga.com/products/m1228r-alo-vapor-crewneck-short-sleeve-olive-tree,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092859068775_20260411.png,
www.aloyoga.com,1004856,9092872929639,Ribbed En Pointe Tank - Olive Tree,78,78,78,78,0,746,847,645,58188,66066,50310,26.642857,0.692665,0,,,Green,5,5,2026-02-14,https://www.aloyoga.com/products/w9777r-ribbed-en-pointe-tank-olive-tree,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092872929639_20260227.png,
www.aloyoga.com,1004856,9092867195239,Cinch Blazer - Olive Tree,248,248,248,248,0,232,274,190,57536,67902.4,47169.6,8.592593,0.188771,0,,,Green,5,5,2026-02-21,https://www.aloyoga.com/products/w4761r-cinch-blazer-olive-tree,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092867195239_20260227.png,
www.aloyoga.com,1004856,9092862411111,Performance On-The-Go Jacket - Olive Tree,198,198,198,198,0,290,367,213,57420,72547.2,42292.8,24.166667,,0,,,Green,5,5,2026-04-08,https://www.aloyoga.com/products/m4187r-performance-on-the-go-jacket-olive-tree,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092862411111_20260411.png,
www.aloyoga.com,1004856,9092859920743,ALO Sunset Sneaker - Olive Tree,225,225,225,225,0,251,292,210,56475,65632.5,47317.5,8.964286,0.305725,0,,,Green,11,11,2026-02-14,https://www.aloyoga.com/products/a0891u-alo-sunset-sneaker-olive-tree,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092859920743_20260302.png,
www.aloyoga.com,1004856,9092862968167,Field Sweatpant - Desert Sage,108,108,108,108,0,522,588,456,56376,63471.6,49280.4,18.642857,0.5625,0,,,Green,5,5,2026-03-11,https://www.aloyoga.com/products/m5256r-field-sweatpant-desert-sage,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092862968167_20260314.png,
www.aloyoga.com,1004856,9092871389543,Low-Rise Fan Favorite Micro Skirt - Olive Tree,98,98,98,98,0,569,644,494,55762,63092.4,48431.6,20.321429,0.494783,0,,,Green,5,5,2026-02-21,https://www.aloyoga.com/products/w6568r-low-rise-fan-favorite-micro-skirt-olive-tree,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092871389543_20260303.png,
www.aloyoga.com,1004856,9092860150119,Conquer 1/4 Zip Reform Long Sleeve - Olive Tree,108,108,108,108,0,508,637,379,54864,68709.6,41018.4,42.333333,,0,,,Green,5,5,2026-04-08,https://www.aloyoga.com/products/m3193r-conquer-1-4-zip-reform-long-sleeve-olive-tree,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092860150119_20260411.png,
www.aloyoga.com,1004856,9092862017895,Textured Knit Long Sleeve Polo - Desert Sage,148,148,148,148,0,327,378,276,48396,55855.2,40936.8,12.111111,0.251732,0,,,Green,5,5,2026-03-11,https://www.aloyoga.com/products/m3310r-textured-knit-long-sleeve-polo-desert-sage,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092862017895_20260314.png,
www.aloyoga.com,1004856,9092866539879,Wool Cashmere New Class Cropped Cardigan - Olive Tree,268,268,268,268,0,170,198,142,45560,52822.8,38297.2,6.296296,0.268562,0,,,Green,5,5,2026-02-14,https://www.aloyoga.com/products/w3982r-wool-cashmere-new-class-cropped-cardigan-olive-tree,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092866539879_20260228.png,
www.aloyoga.com,1004856,9092868211047,Suit Up Trouser (Long) - Olive Tree,148,148,148,148,0,304,357,251,44992,52732.4,37251.6,10.857143,0.674058,0,,,Green,5,5,2026-02-14,https://www.aloyoga.com/products/w54187r-suit-up-trouser-long-olive-tree,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092868211047_20260302.png,
www.aloyoga.com,1004856,9092862542183,Axis Cargo Trouser - Desert Sage,188,188,188,188,0,239,277,201,44932,51963.2,37900.8,8.535714,0.321237,0,,,Green,5,5,2026-03-11,https://www.aloyoga.com/products/m5013r-axis-cargo-trouser-desert-sage,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092862542183_20260314.png,
www.aloyoga.com,1004856,9092860412263,Textured Knit Hoodie - Desert Sage,168,168,168,168,0,264,299,229,44352,50148,38556,9.428571,0.194404,0,,,Green,5,5,2026-03-11,https://www.aloyoga.com/products/m3320r-textured-knit-hoodie-desert-sage,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092860412263_20260314.png,
www.aloyoga.com,1004856,9092892852583,Double Take Cargo Pant - Olive Tree,138,138,138,138,0,301,357,245,41538,49210.8,33865.2,25.083333,,0,,,Green,6,6,2026-04-08,https://www.aloyoga.com/products/m5232r-double-take-cargo-pant-olive-tree-womens,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092892852583_20260411.png,
www.aloyoga.com,1004856,9092813128039,Match Point Short - Clover Green,78,78,78,78,0,524,582,466,40872,45357,36387,18.714286,0.079927,0,,,Green,5,5,2025-11-16,https://www.aloyoga.com/products/w6334r-match-point-short-clover-green,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092813128039_20260228.png,
www.aloyoga.com,1004856,9092859560295,Conquer Reform Crewneck Short Sleeve - Olive Tree,78,78,78,78,0,511,613,409,39858,47775,31941,42.583333,,0,,,Green,5,5,2026-04-08,https://www.aloyoga.com/products/m1205r-conquer-reform-crewneck-short-sleeve-olive-tree,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092859560295_20260411.png,
www.aloyoga.com,1004856,9092861034855,Axis Hooded Pullover - Desert Sage,188,188,188,188,0,209,242,176,39292,45364.4,33219.6,7.464286,0.384899,0,,,Green,5,5,2026-03-11,https://www.aloyoga.com/products/m3307r-axis-hooded-pullover-desert-sage,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092861034855_20260314.png,
www.aloyoga.com,1004856,9092863426919,7" High Tide Board Short - Olive Tree,98,98,98,98,0,395,469,321,38710,45932.6,31487.4,32.916667,,0,,,Green,5,5,2026-04-08,https://www.aloyoga.com/products/m6179r-7-high-tide-board-short-olive-tree,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092863426919_20260411.png,
www.aloyoga.com,1004856,9092862148967,ALO Balance Bucket - Olive Tree Suede,2000,2000,2000,2000,0,17,21,13,34000,41000,27000,0.708333,0.236111,0,,,Green,1,1,2026-02-14,https://www.aloyoga.com/products/a1052u-alo-balance-bucket-olive-tree-suede,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092862148967_20260303.png,
www.aloyoga.com,1004856,9092812996967,7/8 High-Waist Airlift Legging - Clover Green,134,134,134,134,0,239,286,192,32026,38283.8,25768.2,8.851852,0.117618,0,,,Green,5,5,2025-11-16,https://www.aloyoga.com/products/w5766r-7-8-high-waist-airlift-legging-clover-green,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092812996967_20260303.png,
