1 filter(s) applied: Color is exactly Pink,
company_domain,company_id,product_id,product_title,min_current_price,max_current_price,avg_current_price,avg_full_price,avg_discount,sales_volume,sales_volume_upper_bound,sales_volume_lower_bound,sales_revenue,sales_revenue_upper_bound,sales_revenue_lower_bound,rate_sold,sell_through_rate,review_count,avg_rating,key_phrases,colors,matched_variant_count,total_variant_count,product_first_seen,product_url,image_url,
www.aloyoga.com,1004856,9092861329767,Off-Duty Cap - Vintage Pink,64,64,64,64,0,2728,3029,2427,174592,193824,155360,97.428571,0.507724,0,,,Pink,1,1,2026-02-28,https://www.aloyoga.com/products/a0648u-off-duty-cap-vintage-pink,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092861329767_20260228.png,
www.aloyoga.com,1004856,9092864704871,Aspire Tank - Vintage Pink/White,68,68,68,68,0,2564,2920,2208,174352,198539.6,150164.4,91.571429,0.523372,0,,,Pink,2,5,2026-02-28,https://www.aloyoga.com/products/w2675rg-aspire-tank-vintage-pink-white,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092864704871_20260303.png,
www.aloyoga.com,1004856,9092871979367,Airbrush Streamlined Dress - Candy Heart Pink/White,138,138,138,138,0,1263,1428,1098,174294,197050.2,151537.8,45.107143,0.340799,0,,,Pink,5,5,2026-02-12,https://www.aloyoga.com/products/w8278r-airbrush-streamlined-dress-candy-heart-pink-white,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092871979367_20260228.png,
www.aloyoga.com,1004856,9092872307047,Airbrush Sparks Fly Corset Tennis Dress - Vintage Pink,148,148,148,148,0,1106,1232,980,163688,182336,145040,39.5,0.157752,0,,,Pink,5,5,2026-03-08,https://www.aloyoga.com/products/w8356r-airbrush-sparks-fly-corset-tennis-dress-vintage-pink,,
www.aloyoga.com,1004856,9092871913831,Airbrush Streamlined Dress - Vintage Pink/White,138,138,138,138,0,1164,1328,1000,160632,183222.6,138041.4,41.571429,0.241094,0,,,Pink,5,5,2026-02-28,https://www.aloyoga.com/products/w8278r-airbrush-streamlined-dress-vintage-pink-white,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092871913831_20260303.png,
www.aloyoga.com,1004856,9092870078823,5" Airlift Energy Short - Vintage Pink,88,88,88,88,0,1816,2005,1627,159808,176369.6,143246.4,64.857143,0.212423,0,,,Pink,5,5,2026-02-28,https://www.aloyoga.com/products/w6295r-5-airlift-energy-short-vintage-pink,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092870078823_20260302.png,
www.aloyoga.com,1004856,9092812144999,Seamless Ribbed Favorite Bra Tank - Candy Heart Pink,84,84,84,84,0,1849,2061,1637,155316,173115.6,137516.4,66.035714,0.227429,0,,,Pink,5,5,2026-01-17,https://www.aloyoga.com/products/w9730r-seamless-ribbed-favorite-bra-tank-candy-heart-pink,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092812144999_20260228.png,
www.aloyoga.com,1004856,9092867424615,Alosoft Recharge Jacket - Vintage Pink,138,138,138,138,0,1079,1237,921,148902,170664.6,127139.4,38.535714,0.417085,0,,,Pink,5,5,2026-02-28,https://www.aloyoga.com/products/w4777r-alosoft-recharge-jacket-vintage-pink,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092867424615_20260303.png,
www.aloyoga.com,1004856,9092810572135,Accolade Short - Candy Heart Pink,78,78,78,78,0,1895,2088,1702,147810,162793.8,132826.2,67.678571,0.291359,0,,,Pink,5,5,2026-01-17,https://www.aloyoga.com/products/w6472rg-accolade-short-candy-heart-pink,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092810572135_20260227.png,
www.aloyoga.com,1004856,9092874633575,Airbrush Sparks Fly Corset Tank - Vintage Pink,88,88,88,88,0,1662,1898,1426,146256,166944.8,125567.2,59.357143,0.169109,0,,,Pink,5,5,2026-03-08,https://www.aloyoga.com/products/w9943r-airbrush-sparks-fly-corset-tank-vintage-pink,,
www.aloyoga.com,1004856,9092813848935,High-Waist Airlift Legging - Candy Heart Pink,134,134,134,134,0,1091,1213,969,146194,162542,129846,38.964286,0.226819,0,,,Pink,5,5,2026-01-17,https://www.aloyoga.com/products/w5561r-high-waist-airlift-legging-candy-heart-pink,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092813848935_20260228.png,
www.aloyoga.com,1004856,9092817092967,High-Waist Airbrush Legging - Candy Heart Pink,118,118,118,118,0,1208,1363,1053,142544,160727.8,124360.2,43.142857,0.218445,0,,,Pink,5,5,2026-01-17,https://www.aloyoga.com/products/w5473r-high-waist-airbrush-legging-candy-heart-pink,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092817092967_20260302.png,
www.aloyoga.com,1004856,9092813685095,7/8 High-Waist Airbrush Legging - Candy Heart Pink,118,118,118,118,0,1200,1361,1039,141600,160562.6,122637.4,42.857143,0.417682,0,,,Pink,5,5,2026-01-17,https://www.aloyoga.com/products/w5604r-7-8-high-waist-airbrush-legging-candy-heart-pink,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092813685095_20260227.png,
www.aloyoga.com,1004856,9092815126887,Alosoft High-Waist Iconic 90's Capri - Candy Heart Pink,98,98,98,98,0,1444,1631,1257,141512,159779.2,123244.8,51.571429,0.262259,0,,,Pink,5,5,2026-01-17,https://www.aloyoga.com/products/w51024r-alosoft-high-waist-iconic-90s-capri-candy-heart-pink,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092815126887_20260218.png,
