1 filter(s) applied: Color is exactly Grey,
company_domain,company_id,product_id,product_title,min_current_price,max_current_price,avg_current_price,avg_full_price,avg_discount,sales_volume,sales_volume_upper_bound,sales_volume_lower_bound,sales_revenue,sales_revenue_upper_bound,sales_revenue_lower_bound,rate_sold,sell_through_rate,review_count,avg_rating,key_phrases,colors,matched_variant_count,total_variant_count,product_first_seen,product_url,image_url,
www.aloyoga.com,1004856,9092873584999,Airlift Super Sleek Bra Tank - Gravel,88,88,88,88,0,2991,3313,2669,263208,291491.2,234924.8,106.821429,0.345381,0,,,Grey,5,5,2026-03-14,https://www.aloyoga.com/products/w9856r-airlift-super-sleek-bra-tank-gravel,,
www.aloyoga.com,1004856,7256611029172,District Trucker Hat - Gravel,74,74,74,74,0,3373,4176,2570,249602,309016.6,190187.4,120.464286,0.037489,0,,Good quality | Beautiful color | Versatile design | Slight imperfections | Lack of durability,Grey,1,1,2022-10-18,https://www.aloyoga.com/products/a0467u-district-trucker-hat-gravel,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/7256611029172_20260303.png,
www.aloyoga.com,1004856,7900128018612,Make Waves Hoodie - Athletic Heather Grey Tonal,158,158,158,158,0,1452,1643,1261,229416,259467.6,199364.4,51.857143,0.012537,0,,,Grey,7,7,2024-12-14,https://www.aloyoga.com/products/u3039r-accolade-wave-hoodie-athletic-heather-grey-tonal,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/7900128018612_20260115.png,
www.aloyoga.com,1004856,9092866769255,Airlift Winter Warm Radiant Full-Zip Jacket - Gravel,148,148,148,148,0,1397,1591,1203,206756,235423.6,178088.4,49.892857,0.559247,0,,,Grey,5,5,2026-03-14,https://www.aloyoga.com/products/w4670r-airlift-winter-warm-radiant-full-zip-jacket-gravel,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092866769255_20260314.png,
www.aloyoga.com,1004856,7900122677428,Conquer Reform Crewneck Short Sleeve - Athletic Heather Grey,78,78,78,78,0,2614,3250,1978,203892,253437.6,154346.4,93.357143,0.076424,0,,,Grey,5,5,2024-12-14,https://www.aloyoga.com/products/m1205r-conquer-reform-crewneck-short-sleeve-athletic-heather-grey,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/7900122677428_20260228.png,
www.aloyoga.com,1004856,6565728682164,Muse Sweatpant - Gravel Heather,118,118,118,118,0,1708,1960,1456,201544,231256.4,171831.6,61,0.012704,0,,Great fit | Comfortable material | Super comfy | Best sweatpants | Love everything,Grey,5,5,2021-04-13,https://www.aloyoga.com/products/w5784r-muse-sweatpant-gravel-heather,,
www.aloyoga.com,1004856,9092868768103,Airlift High-Waist 7/8 Horizon Legging - Gravel,138,138,138,138,0,1447,1594,1300,199686,219903,179469,51.678571,0.184684,0,,,Grey,5,5,2026-03-19,https://www.aloyoga.com/products/w54313r-airlift-high-waist-7-8-horizon-legging-gravel,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092868768103_20260321.png,
www.aloyoga.com,1004856,6565726748852,Muse Hoodie - Gravel Heather,118,118,118,118,0,1586,1815,1357,187148,214099.2,160196.8,56.642857,0.019349,0,,Comfy and cozy | Soft and flattering | Beautiful and comfy | Love the color and fit | Super soft fabric,Grey,5,5,2021-04-13,https://www.aloyoga.com/products/w3438r-muse-hoodie-gravel-heather,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/6565726748852_20260218.png,
www.aloyoga.com,1004856,7902722883764,Conquer Max Mock Neck Full Zip - Athletic Heather Grey,138,138,138,138,0,1260,1560,960,173880,215280,132480,45,0.039518,0,,,Grey,5,5,2025-02-06,https://www.aloyoga.com/products/m3262r-conquer-max-mock-neck-full-zip-athletic-heather-grey,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/7902722883764_20260228.png,
www.aloyoga.com,1004856,9092771119463,5" Repetition Short - Gravel,78,78,78,78,0,2204,2638,1770,171912,205693.8,138130.2,78.714286,0.306622,0,,,Grey,5,5,2025-10-01,https://www.aloyoga.com/products/m6155r-5-repetition-short-gravel,https://particl-media.s3.amazonaws.com/shared/ai-generated-products/1004856/9092771119463_20260228.png,
